pageid	stratum	title	source_page	original_sha1	original_version_timestamp	artist_text	license	license_url	attribution_required	metadata_response	metadata_response_sha256
129946783	water	File:Bouteille petillante fortement 1L.png	https://commons.wikimedia.org/wiki/File:Bouteille_petillante_fortement_1L.png	a1e96ce3081182e8834aadc772b982c3e92c97c1	2023-03-24T13:24:36Z	A mbi	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
146904497	water	File:Water dropping from the bottle.jpg	https://commons.wikimedia.org/wiki/File:Water_dropping_from_the_bottle.jpg	d86a61d5717e75993dba9cd6880c36283af00408	2024-03-30T08:14:58Z	Dokev31	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
138520780	water	File:AUT — Tirol — Bezirk Kitzbühel — Gemeinde Brixen im Thale — Hochbrixen — Filz 1 (Notfallwasserflasche) 2023-09-27 Mattes.jpg	https://commons.wikimedia.org/wiki/File:AUT_%E2%80%94_Tirol_%E2%80%94_Bezirk_Kitzb%C3%BChel_%E2%80%94_Gemeinde_Brixen_im_Thale_%E2%80%94_Hochbrixen_%E2%80%94_Filz_1_(Notfallwasserflasche)_2023-09-27_Mattes.jpg	40dd7cfe500254cee0bbbb7085c2056beb939863	2023-10-05T17:25:20Z	Mateus2019	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
9003340	water	File:Kreuzkirche Mainz 7-1.JPG	https://commons.wikimedia.org/wiki/File:Kreuzkirche_Mainz_7-1.JPG	8c1ad7b6d78f6f902564db61f71023677da1b8cd	2010-01-17T00:39:12Z	Sokkok	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
92547521	water	File:Caos - Flickr - Giuseppe Milo (www.pixael.com).jpg	https://commons.wikimedia.org/wiki/File:Caos_-_Flickr_-_Giuseppe_Milo_(www.pixael.com).jpg	b05238cf0169f594a57d8f96f38f679335a13931	2020-07-24T02:18:16Z	Giuseppe Milo from Dublin, Ireland	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
77276429	water	File:El Ayuntamiento comienza a instalar 284 nuevas fuentes en todos los distritos 02.jpg	https://commons.wikimedia.org/wiki/File:El_Ayuntamiento_comienza_a_instalar_284_nuevas_fuentes_en_todos_los_distritos_02.jpg	6bd69626461bf24e9ae133a10540129e96d4eee7	2019-03-11T22:47:07Z	Diario de Madrid	CC BY 4.0	https://creativecommons.org/licenses/by/4.0	true	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
61453248	water	File:Glass Half Full, M&M Twice as Big (3217129236).jpg	https://commons.wikimedia.org/wiki/File:Glass_Half_Full,_M%26M_Twice_as_Big_(3217129236).jpg	d74ea889383ec591a6e0191a309fe2cbe7697b10	2017-08-02T20:00:55Z	Quinn Dombrowski from Berkeley, USA	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	true	raw/0076_metadata_0640_a1.response	644d30d56dc1f7fe101707ad470f64f64772043514f5a64abeb63c8695281052
87683412	water	File:Walking man.jpg	https://commons.wikimedia.org/wiki/File:Walking_man.jpg	bb4348db40a9146c52642155d02df883398123d9	2020-03-04T21:21:21Z	Mael Sicourmat	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
53956011	water	File:Change of Watch 2016 (25389231716).jpg	https://commons.wikimedia.org/wiki/File:Change_of_Watch_2016_(25389231716).jpg	4689e5615cd782696951457f5475aa9867334ef6	2016-12-10T19:59:47Z	Isles Yacht Club	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
39884000	water	File:Bagare-med-varmt-vatten.jpeg	https://commons.wikimedia.org/wiki/File:Bagare-med-varmt-vatten.jpeg	e962839ba56d356048577c60b4d3cccaa384277f	2015-04-30T19:48:04Z	Mehinger	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
71015245	water	File:Wasserflasche August Staude Hannover links.jpg	https://commons.wikimedia.org/wiki/File:Wasserflasche_August_Staude_Hannover_links.jpg	5a089f15b97bc47823068b11d6b263a122751f5e	2018-07-20T21:20:01Z	Axel Hindemith	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
181935767	water	File:Bottle of Zephyrhills.jpg	https://commons.wikimedia.org/wiki/File:Bottle_of_Zephyrhills.jpg	dca442ebedda9196e619fa275d0ad5ddd708b440	2026-01-16T22:56:39Z	TheWaterlover	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
54099930	water	File:100116-F-2082O-0106 (4279954020).jpg	https://commons.wikimedia.org/wiki/File:100116-F-2082O-0106_(4279954020).jpg	bc9ee5548c73fca8840ee570abdc0f5c904a7b8c	2016-12-15T00:23:32Z	US Air Force from USA	Public domain		false	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
19133748	water	File:Filtered water bottle.JPG	https://commons.wikimedia.org/wiki/File:Filtered_water_bottle.JPG	4c8d2c0b7a6873fc6f4836abf235c835ac79b62b	2012-04-18T14:21:56Z	Amraepowell	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
38459938	water	File:Fastenspeise.jpg	https://commons.wikimedia.org/wiki/File:Fastenspeise.jpg	4738c89de4812850f6ddd65e08b9e1ed70a305b1	2015-02-18T13:41:20Z	KUGerhardt	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
53957231	water	File:Eau gallie yc 1-9-16 (2) (24423326845).jpg	https://commons.wikimedia.org/wiki/File:Eau_gallie_yc_1-9-16_(2)_(24423326845).jpg	6896ada110955a1d36edd87a7bb9ac5aac642ee7	2016-12-10T20:46:37Z	Isles Yacht Club	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
63807647	water	File:New York National Guard (36967942473).jpg	https://commons.wikimedia.org/wiki/File:New_York_National_Guard_(36967942473).jpg	65d2ba1b0b309cf99d012875ff4ebe7fd57afd48	2017-11-02T09:59:24Z	The National Guard	Public domain		false	raw/0077_metadata_0650_a1.response	a5d7c1f3c82cfb7fb00145f5b57c5616ad8e014aa2117d5501808b1fca80de36
32307968	water	File:Lyriste - fire and water.JPG	https://commons.wikimedia.org/wiki/File:Lyriste_-_fire_and_water.JPG	6aa7edc395e6848e092070a069bf25b616bb21d5	2014-04-21T17:17:08Z	Marianne Casamance	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
61092518	water	File:The Oldest City Jericho.jpg	https://commons.wikimedia.org/wiki/File:The_Oldest_City_Jericho.jpg	639433144901358d4f9de6c754905dc13efe5da7	2017-07-17T01:36:20Z	Nsr100	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
147571763	water	File:Empty Shabbat table installation in Hostages and Missing Square, March 2024 22.jpg	https://commons.wikimedia.org/wiki/File:Empty_Shabbat_table_installation_in_Hostages_and_Missing_Square,_March_2024_22.jpg	bf93a0b0c85c02627aac3152c1b4e96fa19182b4	2024-04-20T22:50:05Z	Chenspec	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
197416852	water	File:Pouring water into a jar to prepare a drink during a gathering.jpg	https://commons.wikimedia.org/wiki/File:Pouring_water_into_a_jar_to_prepare_a_drink_during_a_gathering.jpg	89e88be0c41d9536e2fdeaedd0c53567c5ac2609	2026-08-14T07:07:20Z	Shixart1985	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
189903524	water	File:Condensation (4758649264).jpg	https://commons.wikimedia.org/wiki/File:Condensation_(4758649264).jpg	7612e1d0b68741206a29ac013b2aa7896f7e6e43	2026-04-21T02:11:57Z	crabchick from Bristol, England	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
31929806	water	File:Take-06 (12047182073).jpg	https://commons.wikimedia.org/wiki/File:Take-06_(12047182073).jpg	ce5117318b3224f3a2ac0df5eea5f2d804d0df4f	2014-04-01T05:44:28Z	Dutch Ministry of Foreign Affairs	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
101254212	water	File:A bottle of Table water.jpg	https://commons.wikimedia.org/wiki/File:A_bottle_of_Table_water.jpg	eecb9a29c23544f3f9f22ff2382e9392fd90346a	2021-03-09T10:34:07Z	Dammy Kaka	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
126182436	water	File:Dasani Water Bottle.jpg	https://commons.wikimedia.org/wiki/File:Dasani_Water_Bottle.jpg	6a99b9cb54e42c933d3c5b5db09b7f4d8d4da853	2022-12-01T15:38:40Z	Ameliaelizabeth123	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
149191618	water	File:Spicy Chicken Ramen @ Toriana @ Ikebukuro (11547318034).jpg	https://commons.wikimedia.org/wiki/File:Spicy_Chicken_Ramen_@_Toriana_@_Ikebukuro_(11547318034).jpg	09df000d912b74a77c06bef13871acaa3133d111	2024-06-08T23:14:52Z	Guilhem Vellut from Annecy, France	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
41622886	water	File:Gto wasabc bonn 2015-05 -49 (17778090038).jpg	https://commons.wikimedia.org/wiki/File:Gto_wasabc_bonn_2015-05_-49_(17778090038).jpg	61a349f8f8c397b89d3ebb6a4e5dc0fa55d3f98f	2015-07-16T09:11:53Z	SuSanA Secretariat	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0078_metadata_0660_a1.response	9d5a780566edcccb039c201b49053292aa6fcb95b79c87f682c21af0d2d2e801
19176940	water	File:Lithia Water 1888.jpg	https://commons.wikimedia.org/wiki/File:Lithia_Water_1888.jpg	f5deb286a3998353062688aed6598219da6701cd	2012-04-22T15:15:52Z	Lithia Water Co.	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
106394147	water	File:Vaso con agua, Madrid, España, 2021 01.jpg	https://commons.wikimedia.org/wiki/File:Vaso_con_agua,_Madrid,_Espa%C3%B1a,_2021_01.jpg	74ed4e61ee7172b67d08dbe26b12b12d615a16d0	2021-06-08T17:26:56Z	Benjamín Núñez González	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
96956013	water	File:Sport bottle.jpg	https://commons.wikimedia.org/wiki/File:Sport_bottle.jpg	843c44de4ad0537ab0032bffe4317e7a5f66bde8	2020-11-26T14:04:58Z	Corn cheese	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
40608211	water	File:Water Splash (3040411133).jpg	https://commons.wikimedia.org/wiki/File:Water_Splash_(3040411133).jpg	c1787089b13e4a3b01f8f575c21ab8e24e28050d	2015-05-30T23:26:39Z	THOR	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
147571772	water	File:Empty Shabbat table installation in Hostages and Missing Square, March 2024 27.jpg	https://commons.wikimedia.org/wiki/File:Empty_Shabbat_table_installation_in_Hostages_and_Missing_Square,_March_2024_27.jpg	8ae8edc70dcdf104998c3b463e0456933912df92	2024-04-20T22:50:10Z	Chenspec	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
192540753	water	File:Pencil in glass of water showing refraction (cropped).JPG	https://commons.wikimedia.org/wiki/File:Pencil_in_glass_of_water_showing_refraction_(cropped).JPG	c597a7d7b54974a2b75f7c0a8e58d2e1e0794c87	2026-05-21T13:06:58Z	Meganbeckett27	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
53482206	water	File:L1quid.jpg	https://commons.wikimedia.org/wiki/File:L1quid.jpg	ebba52c5611a459a242cffe348ce1ba9488ee016	2016-11-24T17:50:57Z	Montsel1quid	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
88365901	water	File:Walmart branded water bottle (33924956232).jpg	https://commons.wikimedia.org/wiki/File:Walmart_branded_water_bottle_(33924956232).jpg	f8e49e2a23a31b44f908a1f755836b4e0fc349a0	2020-03-20T17:29:28Z	Laurel L. Russwurm from Canada	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
83393116	water	File:Richmond IMG 0351 (6633297315).jpg	https://commons.wikimedia.org/wiki/File:Richmond_IMG_0351_(6633297315).jpg	7a83c3aa06075e9aaff963cf9901d99a8649fb99	2019-10-26T15:37:43Z	jwalsh from Boston	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
149205274	water	File:Yatta ! Ramen @ Annecy-le-Vieux (49203911887).jpg	https://commons.wikimedia.org/wiki/File:Yatta_!_Ramen_@_Annecy-le-Vieux_(49203911887).jpg	fb50ea7d48fa90b9bada427a10ce6b5f1dca27da	2024-06-09T13:57:41Z	Guilhem Vellut from Annecy, France	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0079_metadata_0670_a1.response	0f2c3cd8e1d2f2e125735cdb571ba400e658eae63f6c7f54ff9dc292af7b22c7
147371395	water	File:Tel Aviv Museum of Art - Israel, March 2024 36.jpg	https://commons.wikimedia.org/wiki/File:Tel_Aviv_Museum_of_Art_-_Israel,_March_2024_36.jpg	85228cfbe8baffb37864231982d0c23fbbaed49e	2024-04-14T14:56:34Z	Chenspec	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
90133551	water	File:ReusableWaterBottle.jpg	https://commons.wikimedia.org/wiki/File:ReusableWaterBottle.jpg	0f756d2462e4e008572dee1f880d9b6bd9dcfa3b	2020-05-12T19:26:20Z	Bibeyjj	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
64406257	water	File:Le boutiquier au travail 02.jpg	https://commons.wikimedia.org/wiki/File:Le_boutiquier_au_travail_02.jpg	2c8044a7db8aa6ee08d921d4878220fef969ab7c	2017-11-28T10:02:09Z	Marietherese123	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
14901668	water	File:Polar Bottle® Insulated Bottles.JPG	https://commons.wikimedia.org/wiki/File:Polar_Bottle%C2%AE_Insulated_Bottles.JPG	6ef2913d694a3d13e2a9f26542fc5450965e9d5f	2011-04-13T16:26:17Z	Tikboodle	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
122635259	water	File:Poshpathri Badibehak kulgam.jpg	https://commons.wikimedia.org/wiki/File:Poshpathri_Badibehak_kulgam.jpg	ca811cd36e40ae8ec38ad6e3d58efbf1803e0e71	2022-09-04T10:35:31Z	Syed Mohsin 7	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
23046998	water	File:SANTÉorganiqueBootle2.jpg	https://commons.wikimedia.org/wiki/File:SANT%C3%89organiqueBootle2.jpg	7ad190460d9569783594de624bc77c4ed8f41af7	2012-12-06T18:48:52Z	Saloca	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
103929312	water	File:Waterbottle.png	https://commons.wikimedia.org/wiki/File:Waterbottle.png	cc0b891d8abca69e13e0e58b1a4a9d2f46fe6fb6	2021-04-19T08:35:11Z	Info-former-test	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
23529820	water	File:Glasflasche.JPG	https://commons.wikimedia.org/wiki/File:Glasflasche.JPG	17884fe8794ffa66d29a46a15a151bf70eeb9ade	2013-01-02T10:53:27Z	Buchstapler	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
131184758	water	File:201012-F-RF516-1360 - U.S. Army Soldier fires a Barrett .50-caliber rifle during training at the Udairi Range Complex, Kuwait, Oct. 12, 2020.jpg	https://commons.wikimedia.org/wiki/File:201012-F-RF516-1360_-_U.S._Army_Soldier_fires_a_Barrett_.50-caliber_rifle_during_training_at_the_Udairi_Range_Complex,_Kuwait,_Oct._12,_2020.jpg	b91effd520f093834bfe713b07747d00eea6294e	2023-04-26T12:19:37Z	Senior Airman Monica Roybal	Public domain		false	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
11513465	water	File:Water-bottles (Ckool'lehs). (1836) - TIMEA.jpg	https://commons.wikimedia.org/wiki/File:Water-bottles_(Ckool%27lehs)._(1836)_-_TIMEA.jpg	8c282b072ac14efbf99434d896a552649cb1977f	2010-09-17T12:19:45Z	Lane, E. W. (Edward William), 1801-1876	CC BY-SA 2.5	https://creativecommons.org/licenses/by-sa/2.5	true	raw/0080_metadata_0680_a1.response	13112e0ab4e2ab40336608b0ae7730064886817ad2d6f30ca83de83e74df5c3d
91614518	water	File:Black Unity in the Whit (50048665746).jpg	https://commons.wikimedia.org/wiki/File:Black_Unity_in_the_Whit_(50048665746).jpg	e0d28d282f270174581d177e08236e8858fda0c1	2020-06-27T02:36:34Z	David Geitgey Sierralupe from Eugene, Oregon	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
7959258	water	File:Fotothek df roe-neg 0006560 024 Eine Hand lässt eine Tablette in ein Wasserglas.jpg	https://commons.wikimedia.org/wiki/File:Fotothek_df_roe-neg_0006560_024_Eine_Hand_l%C3%A4sst_eine_Tablette_in_ein_Wasserglas.jpg	52751f174e1b08c633c7a952c0e240fce646c3ad	2009-10-02T02:59:26Z	Roger Rössing / Renate Rössing	CC BY-SA 3.0 de	https://creativecommons.org/licenses/by-sa/3.0/de/deed.en	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
149208003	water	File:Katsu Curry @ Topca @ Kanda (12502651043).jpg	https://commons.wikimedia.org/wiki/File:Katsu_Curry_@_Topca_@_Kanda_(12502651043).jpg	cc7bf9abf4dc57c8914c964f6ba6619cebcfc586	2024-06-09T15:39:59Z	Guilhem Vellut from Annecy, France	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
92559795	water	File:Pill 2.jpg	https://commons.wikimedia.org/wiki/File:Pill_2.jpg	e8b5c0f16bf4f1f4e80c77fef66b9b57620389e8	2020-07-24T12:19:36Z	JESHOOTS.com	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
135843488	water	File:Water bottle and sunlight.jpg	https://commons.wikimedia.org/wiki/File:Water_bottle_and_sunlight.jpg	3b46c7cf520697f54ea68cd07bec6a4e4d0c043d	2023-08-12T03:56:07Z	Himanshum14	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
99690431	water	File:Việt Bún.jpg	https://commons.wikimedia.org/wiki/File:Vi%E1%BB%87t_B%C3%BAn.jpg	c02b696268d7fbf84a61b00a9a5ed4bb19d5d16b	2021-02-09T07:48:38Z	Advietbun23	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
189963085	water	File:Rendszerbontó Nagykoncert 20260410 162123 HDR.jpg	https://commons.wikimedia.org/wiki/File:Rendszerbont%C3%B3_Nagykoncert_20260410_162123_HDR.jpg	501fa255327b5045d59f7875e6564165f7468ebe	2026-04-21T18:16:35Z	Vauia Rex	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
17089521	water	File:A VENDOR DELIVERS BOTTLED WATER FROM A NEARBY SPRING TO A HOME IN MEXICALI, MEXICO. COLORADO RIVER WATER IS NOT... - NARA - 549093.jpg	https://commons.wikimedia.org/wiki/File:A_VENDOR_DELIVERS_BOTTLED_WATER_FROM_A_NEARBY_SPRING_TO_A_HOME_IN_MEXICALI,_MEXICO._COLORADO_RIVER_WATER_IS_NOT..._-_NARA_-_549093.jpg	7b80977185041ade934a1947f81ce68d73165fdd	2011-10-23T15:03:39Z	Charles O'Rear	Public domain		false	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
123662472	water	File:Recipiente portátil de agua con forma de tinaco (Puebla) 03.jpg	https://commons.wikimedia.org/wiki/File:Recipiente_port%C3%A1til_de_agua_con_forma_de_tinaco_(Puebla)_03.jpg	c16cd7e8abcb00fda582db57c94bec57507c59ac	2022-10-02T23:14:39Z	Luis Alvaz	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
70779003	water	File:Ecoglass bottle.jpg	https://commons.wikimedia.org/wiki/File:Ecoglass_bottle.jpg	6fd00d5243cc9f0d57261908de30d0f96cd76d92	2018-07-12T12:04:07Z	Joemaari	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0081_metadata_0690_a1.response	fa4dd7117752155d26a1e3cc66903c8aaf736c957e9f994524f4ad3ff1a009c4
40090343	water	File:Truc simple.jpg	https://commons.wikimedia.org/wiki/File:Truc_simple.jpg	151b479b5ff20e3ee5cb999977ccc2fa7bf0a0cb	2015-05-09T19:31:01Z	Khaoulaoueslati	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0082_metadata_0700_a1.response	73bea85ac5d6945f88946dfbac81f8dd652c7c5e9a341769b1c0ae98ef4ba0bd
149213750	water	File:Shoyu Ramen @ Aoshima @ (15264727121).jpg	https://commons.wikimedia.org/wiki/File:Shoyu_Ramen_@_Aoshima_@_(15264727121).jpg	92f9c586935274dfaf68c7db8a84ebf5dd01a0df	2024-06-09T18:57:26Z	Guilhem Vellut from Annecy, France	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0082_metadata_0700_a1.response	73bea85ac5d6945f88946dfbac81f8dd652c7c5e9a341769b1c0ae98ef4ba0bd
46083394	water	File:Пустые бутылки бутилированной воды. Санкт-Петербург 22.05.2015.jpg	https://commons.wikimedia.org/wiki/File:%D0%9F%D1%83%D1%81%D1%82%D1%8B%D0%B5_%D0%B1%D1%83%D1%82%D1%8B%D0%BB%D0%BA%D0%B8_%D0%B1%D1%83%D1%82%D0%B8%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%BE%D0%B9_%D0%B2%D0%BE%D0%B4%D1%8B._%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3_22.05.2015.jpg	43a95fe2394352b7785434aab669a8b90c739102	2016-01-03T17:31:52Z	Oleg Kuznetsov	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	true	raw/0082_metadata_0700_a1.response	73bea85ac5d6945f88946dfbac81f8dd652c7c5e9a341769b1c0ae98ef4ba0bd
